Date,Gated_Station_Entries,Day_of_Week,Season,Pressure,Wind_Speed,Average_Temperature,Precipitation,Is_Monday,Is_Tuesday,Is_Wednesday,Is_Thursday,Is_Friday,Is_Saturday,Is_Sunday,Is_Winter,Is_Spring,Is_Summer,Is_Autumn,S_Day_of_Week,S_Season,S_Pressure,S_Wind_Speed,S_Average_Temperature,S_Precipitation,S_Is_Monday,S_Is_Tuesday,S_Is_Wednesday,S_Is_Thursday,S_Is_Friday,S_Is_Saturday,S_Is_Sunday,S_Is_Winter,S_Is_Spring,S_Is_Summer,S_Is_Autumn
2014-01-16,503367.0,3,0,1012.2,5.0,2.8,0.0,False,False,False,True,False,False,False,True,False,False,False,-0.0003402518060174929,-1.3375467240212917,-0.5193091911776828,-2.082242431425579,-0.8968025955767367,-0.39600831505613043,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,2.449003684688744,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-01-17,538819.0,4,0,1013.8,12.6,4.0,0.0,False,False,False,False,True,False,False,True,False,False,False,0.49965977713680454,-1.3375467240212917,-0.31628970890291996,-0.8290650203677619,-0.7722100764583408,-0.39600831505613043,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,2.449003684688744,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-01-18,261622.0,5,0,1007.5,11.2,1.8,20.1,False,False,False,False,False,True,False,True,False,False,False,0.9996598060796266,-1.3375467240212917,-1.1156789203598383,-1.059913490825781,-1.0006296948420663,2.220186856305028,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,2.449003684688744,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-01-19,200219.0,6,0,1003.6,23.8,0.4,0.8,False,False,False,False,False,False,True,True,False,False,False,1.4996598350224486,-1.3375467240212917,-1.610538908404598,1.0177227432963902,-1.145987633813528,-0.2918811440566813,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,2.449003684688744,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-01-20,285220.0,0,0,1002.4,24.1,1.6,0.0,True,False,False,False,False,False,False,True,False,False,False,-1.5003403386344836,-1.3375467240212917,-1.7628035201106844,1.0671902726802516,-1.0213951146951323,-0.39600831505613043,2.449003684688744,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-01-21,491383.0,1,0,1015.4,18.7,-6.6,2.8,False,True,False,False,False,False,False,True,False,False,False,-1.0003403096916617,-1.3375467240212917,-0.1132702266281427,0.1767747437707494,-1.8727773286708365,-0.031563216558058604,-0.40832931622440355,2.452411019602794,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-01-22,367829.0,2,0,1007.8,26.6,-11.3,0.0,False,False,True,False,False,False,False,True,False,False,False,-0.5003402807488395,-1.3375467240212917,-1.0776127674333238,1.4794196842124283,-2.3607646952178865,-0.39600831505613043,-0.40832931622440355,-0.4077619909577661,2.449003684688744,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-01-23,498834.0,3,0,1016.6,20.5,-10.9,0.0,False,False,False,True,False,False,False,True,False,False,False,-0.0003402518060174929,-1.3375467240212917,0.03899438507794383,0.4735799200739168,-2.3192338555117544,-0.39600831505613043,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,2.449003684688744,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-01-24,512651.0,4,0,1022.1,22.0,-10.7,0.0,False,False,False,False,True,False,False,True,False,False,False,0.49965977713680454,-1.3375467240212917,0.7368738553974807,0.7209175669932228,-2.2984684356586884,-0.39600831505613043,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,2.449003684688744,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-01-25,264536.0,5,0,1004.3,27.7,-4.3,0.0,False,False,False,False,False,True,False,True,False,False,False,0.9996598060796266,-1.3375467240212917,-1.5217178849093929,1.6608006252865857,-1.633975000360578,-0.39600831505613043,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,2.449003684688744,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-01-26,180756.0,6,0,1005.6,25.2,-5.6,0.0,False,False,False,False,False,False,True,True,False,False,False,1.4996598350224486,-1.3375467240212917,-1.3567645555611298,1.248571213754409,-1.7689502294055066,-0.39600831505613043,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,2.449003684688744,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-01-27,496695.0,0,0,1006.6,22.3,-0.5,0.5,True,False,False,False,False,False,False,True,False,False,False,-1.5003403386344836,-1.3375467240212917,-1.229877379139396,0.7703850963770842,-1.2394320231523248,-0.33092883318147476,2.449003684688744,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-01-28,507194.0,1,0,1023.2,20.5,-7.4,0.0,False,True,False,False,False,False,False,True,False,False,False,-1.0003403096916617,-1.3375467240212917,0.876449749461391,0.4735799200739168,-1.9558390080831003,-0.39600831505613043,-0.40832931622440355,2.452411019602794,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-01-29,514016.0,2,0,1019.5,15.8,-6.9,0.3,False,False,True,False,False,False,False,True,False,False,False,-0.5003402807488395,-1.3375467240212917,0.4069671967009695,-0.30141137360657544,-1.9039254584504355,-0.35696062593133704,-0.40832931622440355,-0.4077619909577661,2.449003684688744,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-01-30,503888.0,3,0,1027.1,15.8,-5.4,0.0,False,False,False,True,False,False,False,True,False,False,False,-0.0003402518060174929,-1.3375467240212917,1.3713097375061363,-0.30141137360657544,-1.7481848095524408,-0.39600831505613043,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,2.449003684688744,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-01-31,535296.0,4,0,1019.2,14.8,-1.1,0.0,False,False,False,False,True,False,False,True,False,False,False,0.49965977713680454,-1.3375467240212917,0.3689010437744551,-0.46630313821944613,-1.3017282827115226,-0.39600831505613043,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,2.449003684688744,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-02-01,293618.0,5,0,1024.2,13.3,3.3,0.0,False,False,False,False,False,True,False,True,False,False,False,0.9996598060796266,-1.3375467240212917,1.003336925883125,-0.7136407851387522,-0.8448890459440718,-0.39600831505613043,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,2.449003684688744,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-02-02,193895.0,6,0,1013.8,10.8,4.4,0.5,False,False,False,False,False,False,True,True,False,False,False,1.4996598350224486,-1.3375467240212917,-0.31628970890291996,-1.125870196670929,-0.7306792367522089,-0.33092883318147476,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,2.449003684688744,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-02-03,497559.0,0,0,1021.7,14.8,2.4,4.3,True,False,False,False,False,False,False,True,False,False,False,-1.5003403386344836,-1.3375467240212917,0.68611898482879,-0.46630313821944613,-0.9383334352828685,0.16367522906590845,2.449003684688744,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-02-04,526761.0,1,0,1028.8,9.7,-1.8,0.0,False,True,False,False,False,False,False,True,False,False,False,-1.0003403096916617,-1.3375467240212917,1.5870179374230897,-1.307251137745087,-1.3744072521972537,-0.39600831505613043,-0.40832931622440355,2.452411019602794,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-02-05,274986.0,2,0,1014.4,17.3,-0.7,28.2,False,False,True,False,False,False,False,True,False,False,False,-0.5003402807488395,-1.3375467240212917,-0.2401574030498767,-0.05407372668726937,-1.2601974430053908,3.27447446267445,-0.40832931622440355,-0.4077619909577661,2.449003684688744,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-02-06,533096.0,3,0,1021.8,12.6,-4.8,0.0,False,False,False,True,False,False,False,True,False,False,False,-0.0003402518060174929,-1.3375467240212917,0.6988077024709519,-0.8290650203677619,-1.6858885499932428,-0.39600831505613043,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,2.449003684688744,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-02-07,548915.0,4,0,1022.8,17.3,-4.3,0.0,False,False,False,False,True,False,False,True,False,False,False,0.49965977713680454,-1.3375467240212917,0.8256948788926859,-0.05407372668726937,-1.633975000360578,-0.39600831505613043,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,2.449003684688744,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-02-08,293926.0,5,0,1023.2,16.2,-4.2,0.0,False,False,False,False,False,True,False,True,False,False,False,0.9996598060796266,-1.3375467240212917,0.876449749461391,-0.23545466776142737,-1.6235922904340452,-0.39600831505613043,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,2.449003684688744,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-02-09,194771.0,6,0,1018.9,12.2,-3.5,0.8,False,False,False,False,False,False,True,True,False,False,False,1.4996598350224486,-1.3375467240212917,0.3308348908479262,-0.8950217262129102,-1.5509133209483141,-0.2918811440566813,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,2.449003684688744,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-02-10,508438.0,0,0,1016.9,18.7,-3.6,0.0,True,False,False,False,False,False,False,True,False,False,False,-1.5003403386344836,-1.3375467240212917,0.07706053800445826,0.1767747437707494,-1.5612960308748471,-0.39600831505613043,2.449003684688744,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-02-11,511739.0,1,0,1025.8,16.6,-6.4,0.0,False,True,False,False,False,False,False,True,False,False,False,-1.0003403096916617,-1.3375467240212917,1.2063564081578877,-0.16949796191627875,-1.8520119088177704,-0.39600831505613043,-0.40832931622440355,2.452411019602794,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-02-12,527034.0,2,0,1032.7,12.2,-8.6,0.0,False,False,True,False,False,False,False,True,False,False,False,-0.5003402807488395,-1.3375467240212917,2.0818779254678637,-0.8950217262129102,-2.080431527201496,-0.39600831505613043,-0.40832931622440355,-0.4077619909577661,2.449003684688744,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-02-13,446255.0,3,0,1012.1,32.0,-1.6,34.3,False,False,False,True,False,False,False,True,False,False,False,-0.0003402518060174929,-1.3375467240212917,-0.5319979088198591,2.36983521312193,-1.3536418323441877,4.068444141545249,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,2.449003684688744,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-02-14,540806.0,4,0,988.1,29.5,1.1,7.9,False,False,False,False,True,False,False,True,False,False,False,0.49965977713680454,-1.3375467240212917,-3.5772901429414747,1.957605801589753,-1.0733086643277971,0.6322474985634295,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,2.449003684688744,-0.40832931622440355,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-02-15,265278.0,5,0,1006.4,15.5,-0.1,8.4,False,False,False,False,False,True,False,True,False,False,False,0.9996598060796266,-1.3375467240212917,-1.2552548144237485,-0.3508789029904368,-1.197901183446193,0.6973269804380852,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,2.449003684688744,-0.40832931622440355,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
2014-02-16,224093.0,6,0,1006.7,26.6,-1.9,0.5,False,False,False,False,False,False,True,True,False,False,False,1.4996598350224486,-1.3375467240212917,-1.2171886614972196,1.4794196842124283,-1.3847899621237865,-0.33092883318147476,-0.40832931622440355,-0.4077619909577661,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,-0.40832931622440355,2.449003684688744,1.7253973282870476,-0.5780050842681705,-0.5780050842681705,-0.5738142356407439
