,Total_Delays,Day_of_Week,Season,Pressure,Wind_Speed,Average_Temperature,Precipitation,Is_Monday,Is_Tuesday,Is_Wednesday,Is_Thursday,Is_Friday,Is_Saturday,Is_Sunday,Is_Winter,Is_Spring,Is_Summer,Is_Autumn,S_Day_of_Week,S_Season,S_Pressure,S_Wind_Speed,S_Average_Temperature,S_Precipitation,S_Is_Monday,S_Is_Tuesday,S_Is_Wednesday,S_Is_Thursday,S_Is_Friday,S_Is_Saturday,S_Is_Sunday,S_Is_Winter,S_Is_Spring,S_Is_Summer,S_Is_Autumn
2021-08-25,163.0,2,2,1017.5,9.4,29.0,0.0,False,False,True,False,False,False,False,False,False,True,False,-0.49914548146160154,0.5133129934616067,0.15511871797572205,-1.355738303500463,1.8587266161195035,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,1.7997584378973221,-0.5516772843673704
2021-08-26,184.0,3,2,1017.7,11.2,29.3,0.0,False,False,False,True,False,False,False,False,False,True,False,0.0008547011668863009,0.5133129934616067,0.1802018359401518,-1.0595757340367395,1.8901647238115635,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,1.7997584378973221,-0.5516772843673704
2021-08-27,176.0,4,2,1018.2,13.7,28.6,0.0,False,False,False,False,True,False,False,False,False,True,False,0.5008548837953741,0.5133129934616067,0.24290963085121187,-0.64823883200379,1.8168091391967565,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,1.7997584378973221,-0.5516772843673704
2021-08-28,168.0,5,2,1026.5,19.8,22.1,1.8,False,False,False,False,False,True,False,False,False,True,False,1.000855066423862,0.5133129934616067,1.2838590263748033,0.35542320895660734,1.1356501392021137,-0.18055236844321967,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,1.7997584378973221,-0.5516772843673704
2021-08-29,80.0,6,2,1022.9,10.8,19.8,2.0,False,False,False,False,False,False,True,False,False,True,False,1.5008552490523497,0.5133129934616067,0.832362903015168,-1.1253896383620112,0.8946246468963169,-0.1552033228947026,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.6267831705280087,-0.5753764163378751,1.7997584378973221,-0.5516772843673704
2021-08-30,179.0,0,2,1011.3,19.8,25.2,0.5,True,False,False,False,False,False,False,False,False,True,False,-1.4991458467185772,0.5133129934616067,-0.6224579389214285,0.35542320895660734,1.4605105853534044,-0.34532116450858064,2.450711738240974,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,1.7997584378973221,-0.5516772843673704
2021-08-31,145.0,1,2,1006.9,16.6,26.2,0.0,False,True,False,False,False,False,False,False,False,True,False,-0.9991456640900893,0.5133129934616067,-1.1742865341387543,-0.17108802564556808,1.5653042776602726,-0.40869377837987336,-0.40804472610791886,2.4421887138969653,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,1.7997584378973221,-0.5516772843673704
2021-09-01,187.0,2,3,1010.1,13.7,22.5,42.9,False,False,True,False,False,False,False,False,False,False,True,-0.49914548146160154,1.3991186016475654,-0.7729566467079642,-0.64823883200379,1.1775676161248607,5.028676491777039,-0.40804472610791886,-0.40946876640188634,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,-0.5556301217669586,1.8126539343499313
2021-09-02,200.0,3,3,1007.2,23.4,19.0,64.5,False,False,False,True,False,False,False,False,False,False,True,0.0008547011668863009,1.3991186016475654,-1.1366618571921097,0.9477483478840545,0.8107896930508224,7.7663734110168825,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,-0.5556301217669586,1.8126539343499313
2021-09-03,160.0,4,3,1014.0,16.9,19.7,0.0,False,False,False,False,True,False,False,False,False,False,True,0.5008548837953741,1.3991186016475654,-0.28383584640169846,-0.12172759740161458,0.88414527766563,-0.40869377837987336,-0.40804472610791886,-0.40946876640188634,-0.40804472610791886,-0.40804472610791886,2.450711738240974,-0.40804472610791886,-0.40804472610791886,-0.6267831705280087,-0.5753764163378751,-0.5556301217669586,1.8126539343499313
