,Total_Delays,Day_of_Week,Season,Pressure,Wind_Speed,Average_Temperature,Precipitation,Is_Monday,Is_Tuesday,Is_Wednesday,Is_Thursday,Is_Friday,Is_Saturday,Is_Sunday,Is_Winter,Is_Spring,Is_Summer,Is_Autumn,S_Day_of_Week,S_Season,S_Pressure,S_Wind_Speed,S_Average_Temperature,S_Precipitation,S_Is_Monday,S_Is_Tuesday,S_Is_Wednesday,S_Is_Thursday,S_Is_Friday,S_Is_Saturday,S_Is_Sunday,S_Is_Winter,S_Is_Spring,S_Is_Summer,S_Is_Autumn
2021-12-26,22.0,6,0,1008.0,20.9,2.0,6.1,False,False,False,False,False,False,True,True,False,False,False,1.5,-1.3396892588895704,-1.0346702582052656,0.5482904127115776,-1.056022757472064,0.4122646237240643,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2021-12-27,63.0,0,0,1016.2,14.0,0.6,0.0,True,False,False,False,False,False,False,True,False,False,False,-1.5,-1.3396892588895704,0.016101728826966966,-0.6091000511897839,-1.2030095284501505,-0.39939659334445743,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2021-12-28,87.0,1,0,1010.0,11.2,2.9,1.0,False,True,False,False,False,False,False,True,False,False,False,-1.0,-1.3396892588895704,-0.7783844077096005,-1.078765746685989,-0.9615312618432941,-0.26633737743158503,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2021-12-29,69.0,2,0,1013.6,5.4,4.6,0.0,False,False,True,False,False,False,False,True,False,False,False,-0.5,-1.3396892588895704,-0.3170698768174005,-2.0516446873566987,-0.7830473256556177,-0.39939659334445743,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2021-12-30,60.0,3,0,1014.6,5.8,4.4,1.5,False,False,False,True,False,False,False,True,False,False,False,0.0,-1.3396892588895704,-0.18892695156956799,-1.984549588000098,-0.8040454357953443,-0.1998077694751488,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2021-12-31,54.0,4,0,1014.4,4.7,5.6,0.0,False,False,False,False,True,False,False,True,False,False,False,0.5,-1.3396892588895704,-0.2145555366191403,-2.16906111123075,-0.6780567749569845,-0.39939659334445743,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2022-01-01,43.0,5,0,1009.7,5.4,7.7,2.0,False,False,False,False,False,True,False,True,False,False,False,1.0,-1.3396892588895704,-0.8168272852839444,-2.0516446873566987,-0.45757661848985465,-0.13327816151871258,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2022-01-02,43.0,6,0,1003.8,14.4,7.4,5.8,False,False,False,False,False,False,True,True,False,False,False,1.5,-1.3396892588895704,-1.5728705442461681,-0.5420049518331832,-0.4890737836994446,0.37234685895020264,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,2.4494897427831783,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2022-01-03,176.0,0,0,1019.3,22.7,-1.4,0.0,True,False,False,False,False,False,False,True,False,False,False,-1.5,-1.3396892588895704,0.41334479709523614,0.8502183598162809,-1.412990629847417,-0.39939659334445743,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
2022-01-04,160.0,1,0,1026.3,15.8,-4.9,0.0,False,True,False,False,False,False,False,True,False,False,False,-1.0,-1.3396892588895704,1.3103452738300638,-0.3071721040850808,-1.7804575572926336,-0.39939659334445743,-0.40824829046386296,2.4494897427831783,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,-0.40824829046386296,1.746858652414428,-0.6162572204983123,-0.6139470652834281,-0.5065362251294778
