task,model,feature_set,candidate_index,validation_rmse,params,random_seed,error,selected
gse,SupportVector,target metric,0,52163.56500791291,"{'C': 78.47129849837543, 'epsilon': 0.04769330724314875}",2625541514,,False
gse,SupportVector,target metric,1,52163.56175304208,"{'C': 0.010715412566155658, 'epsilon': 0.00885113134255534}",3842630655,,False
gse,SupportVector,target metric,2,52163.5635956208,"{'C': 9.053556977311956, 'epsilon': 0.030841517753279334}",1518127434,,False
gse,SupportVector,target metric,3,52164.2078442221,"{'C': 13.856088428981403, 'epsilon': 7.440394230903681}",2894872047,,False
gse,SupportVector,target metric,4,52163.56130460847,"{'C': 0.15114411741688374, 'epsilon': 0.003498513328470365}",92606619,,False
gse,SupportVector,target metric,5,52163.65823359157,"{'C': 0.027790711351665696, 'epsilon': 1.1537847050961765}",3814318291,,False
gse,SupportVector,target metric,6,52163.56483743112,"{'C': 72.82824936611951, 'epsilon': 0.04565923608350126}",3354003141,,False
gse,SupportVector,target metric,7,52164.30483652524,"{'C': 0.10400485360262668, 'epsilon': 8.511512022435328}",1367398577,,False
gse,SupportVector,target metric,8,52163.561156861855,"{'C': 0.02225217229036361, 'epsilon': 0.0017349253662154117}",3333080937,,False
gse,SupportVector,target metric,9,52163.714680594436,"{'C': 0.07032046367172273, 'epsilon': 1.8175855366240854}",2366905382,,False
gse,SupportVector,target metric,10,52163.56190162593,"{'C': 12.457714929638627, 'epsilon': 0.010624597139544016}",798852266,,False
gse,SupportVector,target metric,11,52163.739222519514,"{'C': 0.05675047905307831, 'epsilon': 2.1048264084905024}",624519040,,False
gse,SupportVector,target metric,12,52163.574942785664,"{'C': 3.702737440075257, 'epsilon': 0.16615717470767066}",3059458042,,False
gse,SupportVector,target metric,13,52163.90380544333,"{'C': 0.011294750059929167, 'epsilon': 4.0103368601550144}",3505862833,,False
gse,SupportVector,target metric,14,52163.56110802601,"{'C': 0.5784679659148609, 'epsilon': 0.0011519695489614471}",1766501121,,False
gse,SupportVector,target metric,15,52163.56113250513,"{'C': 0.019439387228748065, 'epsilon': 0.0014441666249608543}",2306445912,,False
gse,SupportVector,target metric,16,52163.599854376786,"{'C': 0.04567165185999863, 'epsilon': 0.4625808954772412}",1213073467,,False
gse,SupportVector,target metric,17,52163.568451583255,"{'C': 0.37772084129411637, 'epsilon': 0.08877189512470976}",615985158,,False
gse,SupportVector,target metric,18,52163.88620137712,"{'C': 1.0815161336194596, 'epsilon': 3.8082142734154094}",1353072755,,False
gse,SupportVector,target metric,19,52163.56819647725,"{'C': 0.03763517729623783, 'epsilon': 0.08572939301015586}",4135024247,,False
gse,SupportVector,target metric,20,52163.561330614306,"{'C': 3.221332922299491, 'epsilon': 0.003808944780836079}",2770495959,,False
gse,SupportVector,target metric,21,52163.562670979074,"{'C': 1.8457319982428573, 'epsilon': 0.019806932618032038}",4248110471,,False
gse,SupportVector,target metric,22,52163.566225987415,"{'C': 0.821876061976279, 'epsilon': 0.062225347326207804}",46861129,,False
gse,SupportVector,target metric,23,52163.56113343217,"{'C': 1.005505038779288, 'epsilon': 0.0014552355769057459}",836705440,,False
gse,SupportVector,target metric,24,52163.5675984739,"{'C': 16.543285245725368, 'epsilon': 0.07859698224804951}",1587705155,,False
gse,SupportVector,target metric,25,52164.28549665601,"{'C': 2.6206398832753877, 'epsilon': 8.298792450264708}",302937062,,False
gse,SupportVector,target metric,26,52163.561134867785,"{'C': 0.2848672072642292, 'epsilon': 0.0014723796616445634}",3192446806,,False
gse,SupportVector,target metric,27,52163.561350660435,"{'C': 0.12113888722299858, 'epsilon': 0.004048216347816032}",757762231,,False
gse,SupportVector,target metric,28,52163.56116750843,"{'C': 1.0448382821953668, 'epsilon': 0.00186200944168123}",2410100090,,False
gse,SupportVector,target metric,29,52164.10144770136,"{'C': 62.241440304843344, 'epsilon': 6.252834361828025}",668317218,,False
gse,SupportVector,target metric,30,52163.567503613085,"{'C': 42.313503360220345, 'epsilon': 0.0774655436934871}",2812670961,,False
gse,SupportVector,target metric,31,52163.730689655116,"{'C': 2.239168138743876, 'epsilon': 2.0050500412681993}",2958104281,,False
gse,SupportVector,target metric,32,52163.565117491155,"{'C': 0.30856370304822767, 'epsilon': 0.0490007146056674}",4283590211,,False
gse,SupportVector,target metric,33,52163.574046123125,"{'C': 0.010000185893745604, 'epsilon': 0.15547117152488776}",2119773119,,False
gse,SupportVector,target metric,34,52163.58062061292,"{'C': 0.10538345868014545, 'epsilon': 0.23379606343954723}",3801503567,,False
gse,SupportVector,target metric,35,52163.56336251691,"{'C': 0.3574888216781608, 'epsilon': 0.028059800158211093}",64580077,,False
gse,SupportVector,target metric,36,52163.56224266063,"{'C': 0.014127687572633824, 'epsilon': 0.014694990843272316}",260512485,,False
gse,SupportVector,target metric,37,52163.5663397012,"{'C': 4.219269188608573, 'epsilon': 0.0635818687621306}",2200758498,,False
gse,SupportVector,target metric,38,52163.561300551686,"{'C': 1.709907099045378, 'epsilon': 0.003450089595299699}",1958466497,,False
gse,SupportVector,target metric,39,52163.581629939225,"{'C': 0.6404094251713814, 'epsilon': 0.24581512310362283}",85859566,,False
gse,SupportVector,target metric,40,52163.627243573406,"{'C': 0.08879387365501897, 'epsilon': 0.7874649541149553}",2254406361,,False
gse,SupportVector,target metric,41,52163.56110592852,"{'C': 0.464615673450164, 'epsilon': 0.00112693750973658}",2474862569,,False
gse,SupportVector,target metric,42,52163.56645593306,"{'C': 6.175037238246727, 'epsilon': 0.06496843342432879}",4180200500,,False
gse,SupportVector,target metric,43,52163.561153565766,"{'C': 25.451990253564624, 'epsilon': 0.0016955758583830538}",953245477,,False
gse,SupportVector,target metric,44,52163.716619715604,"{'C': 0.0339764750414413, 'epsilon': 1.8403110800605422}",1539767348,,False
gse,SupportVector,target metric,45,52163.573892936816,"{'C': 0.018871554455817625, 'epsilon': 0.15364545487592932}",1282942185,,False
gse,SupportVector,target metric,46,52163.832793572146,"{'C': 0.09735813278820099, 'epsilon': 3.1925513623052924}",1861258936,,False
gse,SupportVector,target metric,47,52163.56427284374,"{'C': 0.14719154935844378, 'epsilon': 0.03892264934518082}",570296145,,False
gse,SupportVector,target metric,48,52163.57619194582,"{'C': 0.7479961451936035, 'epsilon': 0.18104216848922144}",3440966721,,False
gse,SupportVector,target metric,49,52163.563562462,"{'C': 0.013326088731666961, 'epsilon': 0.030445837033990383}",2364538739,,False
gse,SupportVector,target metric,50,52163.566905421125,"{'C': 56.20576509516504, 'epsilon': 0.07033027907204484}",1481302678,,False
gse,SupportVector,target metric,51,52163.570070088004,"{'C': 0.09415714730897957, 'epsilon': 0.10807268728034918}",3215007887,,False
gse,SupportVector,target metric,52,52163.561510184605,"{'C': 0.017525260027451275, 'epsilon': 0.005952356054322992}",3865660457,,False
gse,SupportVector,target metric,53,52163.56317053161,"{'C': 4.121732660194654, 'epsilon': 0.02576869482561511}",2909270960,,False
gse,SupportVector,target metric,54,52163.643823814295,"{'C': 2.572692893316172, 'epsilon': 0.9836205765772571}",450443902,,False
gse,SupportVector,target metric,55,52163.56130021738,"{'C': 0.0306610247471772, 'epsilon': 0.0034461098403262436}",2374050233,,False
gse,SupportVector,target metric,56,52163.58712566093,"{'C': 0.02013120662662077, 'epsilon': 0.31123258714565105}",1547936011,,False
gse,SupportVector,target metric,57,52163.56126408486,"{'C': 4.783744846932711, 'epsilon': 0.0030148089255560523}",2128159019,,False
gse,SupportVector,target metric,58,52163.81306215174,"{'C': 0.013629774652139378, 'epsilon': 2.9641513393349004}",951169951,,False
gse,SupportVector,target metric,59,52163.563312870305,"{'C': 9.713994790061925, 'epsilon': 0.027467338658924985}",1142767093,,False
gse,SupportVector,target metric,60,52163.56128292327,"{'C': 4.626793032120053, 'epsilon': 0.003239661668118821}",3596806323,,False
gse,SupportVector,target metric,61,52163.57236141529,"{'C': 34.135025706407255, 'epsilon': 0.13539047379702054}",337078421,,False
gse,SupportVector,target metric,62,52163.5614087197,"{'C': 57.2868037890845, 'epsilon': 0.0047412403018697365}",1971977851,,False
gse,SupportVector,target metric,63,52163.561096851095,"{'C': 9.607442567101932, 'epsilon': 0.001018587029198769}",742795060,,True
gse,SupportVector,target metric,64,52163.96276043481,"{'C': 0.031172163843048727, 'epsilon': 4.684352197389727}",1283370460,,False
gse,SupportVector,target metric,65,52163.56771092614,"{'C': 0.6012571795886001, 'epsilon': 0.07993824984242032}",1683246787,,False
gse,SupportVector,target metric,66,52163.566768045275,"{'C': 0.16340721705445932, 'epsilon': 0.06869157847472054}",42697612,,False
gse,SupportVector,target metric,67,52163.58703608673,"{'C': 0.2044254554333287, 'epsilon': 0.3101666897261291}",3465473381,,False
gse,SupportVector,target metric,68,52163.56982361574,"{'C': 0.0994933991914725, 'epsilon': 0.10513373798956965}",3443517508,,False
gse,SupportVector,target metric,69,52163.56207708251,"{'C': 0.6215770981015379, 'epsilon': 0.012718770203850625}",3408923375,,False
gse,SupportVector,target metric,70,52163.56151800241,"{'C': 45.342942387945506, 'epsilon': 0.006045681289814135}",209404430,,False
gse,SupportVector,target metric,71,52163.67181034696,"{'C': 0.13833849998242537, 'epsilon': 1.313846467183193}",3133966730,,False
gse,SupportVector,target metric,72,52163.58003353853,"{'C': 23.615776334127855, 'epsilon': 0.2268044999532451}",554034690,,False
gse,SupportVector,target metric,73,52163.585816466584,"{'C': 0.0605480064876893, 'epsilon': 0.29565271235670293}",4052901482,,False
gse,SupportVector,target metric,74,52163.565367066956,"{'C': 6.432745997355377, 'epsilon': 0.05197837131724514}",1698138193,,False
gse,SupportVector,target metric,75,52163.58715438298,"{'C': 5.6740669328957845, 'epsilon': 0.3115743546098157}",1482209410,,False
gse,SupportVector,target metric,76,52164.02380353271,"{'C': 0.12334762276812469, 'epsilon': 5.37763466895353}",239620282,,False
gse,SupportVector,target metric,77,52163.76572890544,"{'C': 0.05867223279221584, 'epsilon': 2.4141417084658428}",3374026365,,False
gse,SupportVector,target metric,78,52163.894493140935,"{'C': 0.012515215230473766, 'epsilon': 3.9034665344561823}",1225777551,,False
gse,SupportVector,target metric,79,52163.56121577026,"{'C': 0.5704589411470519, 'epsilon': 0.0024380925014093066}",2315004114,,False
gse,SupportVector,target metric,80,52163.586399921056,"{'C': 0.2100531234076356, 'epsilon': 0.302596334541623}",2528388697,,False
gse,SupportVector,target metric,81,52164.23720624345,"{'C': 42.19773303165036, 'epsilon': 7.7657874426178095}",4181303514,,False
gse,SupportVector,target metric,82,52163.56739692314,"{'C': 0.012971021730172, 'epsilon': 0.07619297378068268}",1042181253,,False
gse,SupportVector,target metric,83,52163.56184277651,"{'C': 13.031297551318858, 'epsilon': 0.00992218277956417}",2898999045,,False
gse,SupportVector,target metric,84,52163.56223739606,"{'C': 0.019563607481290806, 'epsilon': 0.01463216145128328}",269123499,,False
gse,SupportVector,target metric,85,52163.9688108991,"{'C': 7.911818942736688, 'epsilon': 4.753276605766921}",1549586874,,False
gse,SupportVector,target metric,86,52163.59358999915,"{'C': 10.623131061080997, 'epsilon': 0.3881244652942251}",1464101933,,False
gse,SupportVector,target metric,87,52163.635493909605,"{'C': 48.812741488654595, 'epsilon': 0.8851204422647052}",3580712563,,False
gse,SupportVector,target metric,88,52163.59447674382,"{'C': 1.6432544087211793, 'epsilon': 0.398667427967254}",2100757796,,False
gse,SupportVector,target metric,89,52163.600944063925,"{'C': 0.08862684612309174, 'epsilon': 0.47552685956898605}",1602336172,,False
gse,SupportVector,target metric,90,52163.59297126983,"{'C': 0.046799909016322305, 'epsilon': 0.38076740628067446}",3159351910,,False
gse,SupportVector,target metric,91,52163.93126976986,"{'C': 0.013194725518620939, 'epsilon': 4.324877892677722}",1007186700,,False
gse,SupportVector,target metric,92,52163.56239622945,"{'C': 55.1181138955513, 'epsilon': 0.016527849550999375}",1017195780,,False
gse,SupportVector,target metric,93,52163.56639021515,"{'C': 1.7397579220280142, 'epsilon': 0.06418446959984592}",3960625394,,False
gse,SupportVector,target metric,94,52163.56246489582,"{'C': 0.03839556893200541, 'epsilon': 0.017347376754830966}",3425198778,,False
gse,SupportVector,target metric,95,52163.56241898297,"{'C': 0.02866419097984882, 'epsilon': 0.016799412978149703}",135310151,,False
gse,SupportVector,target metric,96,52163.73526464648,"{'C': 0.05380189345219445, 'epsilon': 2.058558575764317}",495683348,,False
gse,SupportVector,target metric,97,52163.57142412209,"{'C': 0.13608156484982895, 'epsilon': 0.12421674953698864}",1905279550,,False
gse,SupportVector,target metric,98,52163.79836445507,"{'C': 0.4622422801833363, 'epsilon': 2.7936844262834186}",1151236990,,False
gse,SupportVector,target metric,99,52164.015214841835,"{'C': 0.07025917700399167, 'epsilon': 5.28037045204815}",3153829716,,False
gse,SupportVector,target metric + day of week + season + weather,0,54184.710554808094,"{'C': 49.96392032824106, 'epsilon': 0.7969929835891316}",1922122633,,False
gse,SupportVector,target metric + day of week + season + weather,1,54176.50389483032,"{'C': 0.1137116961134822, 'epsilon': 5.370681593045234}",3788558844,,False
gse,SupportVector,target metric + day of week + season + weather,2,54186.095918748004,"{'C': 0.0348839334390401, 'epsilon': 0.025185828913726813}",2119982072,,False
gse,SupportVector,target metric + day of week + season + weather,3,54186.01153870225,"{'C': 1.323182146804754, 'epsilon': 0.07218839557006462}",3596545194,,False
gse,SupportVector,target metric + day of week + season + weather,4,54186.1265467192,"{'C': 0.03741601257193781, 'epsilon': 0.008125222776599656}",154400069,,False
gse,SupportVector,target metric + day of week + season + weather,5,54186.11138542294,"{'C': 0.020697508139715663, 'epsilon': 0.0165704594640443}",2975452458,,False
gse,SupportVector,target metric + day of week + season + weather,6,54186.124444961366,"{'C': 0.01039424375616501, 'epsilon': 0.009295954800692074}",850667498,,False
gse,SupportVector,target metric + day of week + season + weather,7,54186.11067186486,"{'C': 21.899040902184147, 'epsilon': 0.0169679299981995}",82703391,,False
gse,SupportVector,target metric + day of week + season + weather,8,54186.124558683594,"{'C': 1.4669701723160862, 'epsilon': 0.009232608270546264}",4092096845,,False
gse,SupportVector,target metric + day of week + season + weather,9,54186.13227098279,"{'C': 31.972573134420163, 'epsilon': 0.004936665973241038}",4013725150,,False
gse,SupportVector,target metric + day of week + season + weather,10,54182.764789253466,"{'C': 0.0903466666047412, 'epsilon': 1.8803312219078117}",348633193,,False
gse,SupportVector,target metric + day of week + season + weather,11,54186.138429446044,"{'C': 0.10332253769097, 'epsilon': 0.0015062542083835902}",1372769924,,False
gse,SupportVector,target metric + day of week + season + weather,12,54185.311471003704,"{'C': 1.2320534304339896, 'epsilon': 0.46218416778818916}",443701826,,False
gse,SupportVector,target metric + day of week + season + weather,13,54185.9899105561,"{'C': 19.07059765152791, 'epsilon': 0.08423615271411652}",339818168,,False
gse,SupportVector,target metric + day of week + season + weather,14,54182.97411080677,"{'C': 59.99185077370461, 'epsilon': 1.7637159858502707}",2241877259,,False
gse,SupportVector,target metric + day of week + season + weather,15,54186.1344275085,"{'C': 0.6586048856992937, 'epsilon': 0.0037354289363743286}",543129557,,False
gse,SupportVector,target metric + day of week + season + weather,16,54185.981699396645,"{'C': 0.3669137846567774, 'epsilon': 0.08881011830557198}",1856707762,,False
gse,SupportVector,target metric + day of week + season + weather,17,54186.13563025982,"{'C': 20.943895843019025, 'epsilon': 0.0030654671140052433}",2754948772,,False
gse,SupportVector,target metric + day of week + season + weather,18,54185.97181293883,"{'C': 0.52946619746976, 'epsilon': 0.09431730730714505}",4093182612,,False
gse,SupportVector,target metric + day of week + season + weather,19,54178.077480223255,"{'C': 0.020809696024756498, 'epsilon': 4.492965165134756}",2870293960,,False
gse,SupportVector,target metric + day of week + season + weather,20,54186.13908707928,"{'C': 5.373017378631665, 'epsilon': 0.0011399373977178213}",1531142894,,False
gse,SupportVector,target metric + day of week + season + weather,21,54186.12708769559,"{'C': 2.335453592240191, 'epsilon': 0.007823884958126923}",1137746061,,False
gse,SupportVector,target metric + day of week + season + weather,22,54186.13543113598,"{'C': 0.13108350114866432, 'epsilon': 0.0031763843373762072}",3374999966,,False
gse,SupportVector,target metric + day of week + season + weather,23,54186.03420871623,"{'C': 25.367077289552327, 'epsilon': 0.059560337434824646}",467757104,,False
gse,SupportVector,target metric + day of week + season + weather,24,54179.67291333705,"{'C': 29.766389682909715, 'epsilon': 3.603471313843463}",3880525416,,False
gse,SupportVector,target metric + day of week + season + weather,25,54186.099114880446,"{'C': 54.61268513745004, 'epsilon': 0.02340549149238083}",3546565665,,False
gse,SupportVector,target metric + day of week + season + weather,26,54186.108166555154,"{'C': 6.084293045594229, 'epsilon': 0.01836345581907013}",3462693165,,False
gse,SupportVector,target metric + day of week + season + weather,27,54186.1352493966,"{'C': 4.598007270583368, 'epsilon': 0.0032776174757691056}",1050664779,,False
gse,SupportVector,target metric + day of week + season + weather,28,54186.13882602398,"{'C': 42.28749411530599, 'epsilon': 0.001285350778959392}",3542520256,,False
gse,SupportVector,target metric + day of week + season + weather,29,54186.11334178712,"{'C': 6.263761887248984, 'epsilon': 0.015480711430509674}",1007173915,,False
gse,SupportVector,target metric + day of week + season + weather,30,54186.08599519108,"{'C': 0.05600457387947654, 'epsilon': 0.030713542914287885}",3380435300,,False
gse,SupportVector,target metric + day of week + season + weather,31,54178.988124990836,"{'C': 2.8663688615015794, 'epsilon': 3.9852749846796107}",998510450,,False
gse,SupportVector,target metric + day of week + season + weather,32,54185.731165807505,"{'C': 0.10729724871257783, 'epsilon': 0.2283715702707327}",1424287605,,False
gse,SupportVector,target metric + day of week + season + weather,33,54185.48516205905,"{'C': 84.65269025601978, 'epsilon': 0.3654181516020299}",4169903541,,False
gse,SupportVector,target metric + day of week + season + weather,34,54186.13777577463,"{'C': 0.3104650522866739, 'epsilon': 0.001870364791524806}",4118256775,,False
gse,SupportVector,target metric + day of week + season + weather,35,54185.22585682223,"{'C': 0.1525275569773583, 'epsilon': 0.5098825545644106}",4015840970,,False
gse,SupportVector,target metric + day of week + season + weather,36,54185.91594054388,"{'C': 0.9800935534809104, 'epsilon': 0.12544090179615972}",1770785049,,False
gse,SupportVector,target metric + day of week + season + weather,37,54186.1258401223,"{'C': 0.018958193313562917, 'epsilon': 0.00851881461560304}",1021309663,,False
gse,SupportVector,target metric + day of week + season + weather,38,54181.84089062241,"{'C': 11.510069863973866, 'epsilon': 2.3951099244317247}",316960377,,False
gse,SupportVector,target metric + day of week + season + weather,39,54186.06257057267,"{'C': 18.551072451058413, 'epsilon': 0.04376179589134589}",1199140775,,False
gse,SupportVector,target metric + day of week + season + weather,40,54186.117179760775,"{'C': 2.134596719946785, 'epsilon': 0.013342858886398077}",2881285376,,False
gse,SupportVector,target metric + day of week + season + weather,41,54186.130817898666,"{'C': 1.0529140278178823, 'epsilon': 0.0057460690159613}",21434401,,False
gse,SupportVector,target metric + day of week + season + weather,42,54185.32203221178,"{'C': 92.69699978820574, 'epsilon': 0.4563002456435148}",3305127145,,False
gse,SupportVector,target metric + day of week + season + weather,43,54186.00812412863,"{'C': 0.17695055690418815, 'epsilon': 0.07409044824476337}",3939255020,,False
gse,SupportVector,target metric + day of week + season + weather,44,54186.13865345646,"{'C': 0.5248602250130585, 'epsilon': 0.001381475330542486}",1452462519,,False
gse,SupportVector,target metric + day of week + season + weather,45,54185.246426014884,"{'C': 0.18370525545862093, 'epsilon': 0.49842271940404254}",3108571836,,False
gse,SupportVector,target metric + day of week + season + weather,46,54186.085397482326,"{'C': 0.05223333065367841, 'epsilon': 0.031046485003528235}",3459185100,,False
gse,SupportVector,target metric + day of week + season + weather,47,54172.526392306536,"{'C': 1.00924600410105, 'epsilon': 7.5904819840957325}",2902158039,,False
gse,SupportVector,target metric + day of week + season + weather,48,54184.688727554094,"{'C': 17.310633837703506, 'epsilon': 0.8091551879803921}",4150423457,,False
gse,SupportVector,target metric + day of week + season + weather,49,54186.13391199415,"{'C': 6.06239971840358, 'epsilon': 0.004022582715931058}",782817538,,False
gse,SupportVector,target metric + day of week + season + weather,50,54186.116109360344,"{'C': 1.0267859187892976, 'epsilon': 0.013939099626369378}",4254935793,,False
gse,SupportVector,target metric + day of week + season + weather,51,54184.46159292081,"{'C': 0.8110742722987094, 'epsilon': 0.9357187324217098}",3134048075,,False
gse,SupportVector,target metric + day of week + season + weather,52,54186.083649563865,"{'C': 11.96788340240474, 'epsilon': 0.032020128563458115}",3599646812,,False
gse,SupportVector,target metric + day of week + season + weather,53,54185.84894666734,"{'C': 16.87898574238238, 'epsilon': 0.1627602017320578}",3090475635,,False
gse,SupportVector,target metric + day of week + season + weather,54,54186.12507540579,"{'C': 0.028573456464093625, 'epsilon': 0.008944781065066638}",2404954789,,False
gse,SupportVector,target metric + day of week + season + weather,55,54186.003825857864,"{'C': 0.010845177757080784, 'epsilon': 0.07648475768369659}",2547666981,,False
gse,SupportVector,target metric + day of week + season + weather,56,54186.13503268484,"{'C': 0.0490690166347247, 'epsilon': 0.0033983307490720433}",1342811660,,False
gse,SupportVector,target metric + day of week + season + weather,57,54185.313600755646,"{'C': 1.5240599656215843, 'epsilon': 0.4609976269278884}",828554354,,False
gse,SupportVector,target metric + day of week + season + weather,58,54186.13833036921,"{'C': 5.348386872140506, 'epsilon': 0.0015614422168499101}",214040943,,False
gse,SupportVector,target metric + day of week + season + weather,59,54186.13781880157,"{'C': 0.667281257392287, 'epsilon': 0.001846397658263593}",425719142,,False
gse,SupportVector,target metric + day of week + season + weather,60,54174.73185826422,"{'C': 42.04893143814554, 'epsilon': 6.359473285536037}",3878741519,,False
gse,SupportVector,target metric + day of week + season + weather,61,54186.138265974805,"{'C': 3.957715842388885, 'epsilon': 0.0015973115911994422}",4165627826,,False
gse,SupportVector,target metric + day of week + season + weather,62,54186.13243124153,"{'C': 1.9870779018115448, 'epsilon': 0.0048473978805144875}",2713550648,,False
gse,SupportVector,target metric + day of week + season + weather,63,54186.084979333034,"{'C': 0.034927238977916934, 'epsilon': 0.031279407460889565}",3072528584,,False
gse,SupportVector,target metric + day of week + season + weather,64,54185.93688940061,"{'C': 1.1247734320013314, 'epsilon': 0.11377134162292835}",794947966,,False
gse,SupportVector,target metric + day of week + season + weather,65,54181.73722704155,"{'C': 0.7322932913494362, 'epsilon': 2.452875969126946}",3995779539,,False
gse,SupportVector,target metric + day of week + season + weather,66,54182.83654257682,"{'C': 0.8315260621092074, 'epsilon': 1.840356072010738}",3927939247,,False
gse,SupportVector,target metric + day of week + season + weather,67,54185.97009835021,"{'C': 0.07023524331154732, 'epsilon': 0.09527240926967816}",2865055428,,False
gse,SupportVector,target metric + day of week + season + weather,68,54169.22596114412,"{'C': 0.2883879680816947, 'epsilon': 9.433379496274485}",1002908638,,False
gse,SupportVector,target metric + day of week + season + weather,69,54180.058819402584,"{'C': 14.781100523786117, 'epsilon': 3.3883330973356927}",3216344102,,False
gse,SupportVector,target metric + day of week + season + weather,70,54182.37046069351,"{'C': 0.702655262997434, 'epsilon': 2.100030616066413}",2713067094,,False
gse,SupportVector,target metric + day of week + season + weather,71,54183.37716913,"{'C': 17.965082104057903, 'epsilon': 1.5391833089965807}",977347942,,False
gse,SupportVector,target metric + day of week + season + weather,72,54186.101925575436,"{'C': 24.751304583605194, 'epsilon': 0.021839855040618267}",1154376410,,False
gse,SupportVector,target metric + day of week + season + weather,73,54186.132166231575,"{'C': 20.795134037605283, 'epsilon': 0.004995014896772111}",3856094850,,False
gse,SupportVector,target metric + day of week + season + weather,74,54186.13922378626,"{'C': 0.7899540367429053, 'epsilon': 0.0010637878533527926}",2310024321,,False
gse,SupportVector,target metric + day of week + season + weather,75,54185.44712588762,"{'C': 0.014758101860558735, 'epsilon': 0.3866083792711481}",2984867021,,False
gse,SupportVector,target metric + day of week + season + weather,76,54185.9581925691,"{'C': 0.021257658002784865, 'epsilon': 0.1019044684901558}",2298481269,,False
gse,SupportVector,target metric + day of week + season + weather,77,54186.00408898623,"{'C': 1.3758548360263285, 'epsilon': 0.07633818451327667}",2814984282,,False
gse,SupportVector,target metric + day of week + season + weather,78,54183.58054649903,"{'C': 0.2894667123836618, 'epsilon': 1.4258950713159726}",1877000099,,False
gse,SupportVector,target metric + day of week + season + weather,79,54171.47892928458,"{'C': 4.52410723882122, 'epsilon': 8.174922738651006}",2432958962,,False
gse,SupportVector,target metric + day of week + season + weather,80,54185.74047479146,"{'C': 0.22873547326553376, 'epsilon': 0.22318571641606083}",3584474833,,False
gse,SupportVector,target metric + day of week + season + weather,81,54180.958217028754,"{'C': 0.903265692870503, 'epsilon': 2.8870062536434347}",1705089828,,False
gse,SupportVector,target metric + day of week + season + weather,82,54186.13684109947,"{'C': 0.07912406219037396, 'epsilon': 0.0023910012609104797}",3563306605,,False
gse,SupportVector,target metric + day of week + season + weather,83,54178.14982235868,"{'C': 0.10927259310580338, 'epsilon': 4.452620971927649}",3148851060,,False
gse,SupportVector,target metric + day of week + season + weather,84,54186.1269055812,"{'C': 0.054915114906691424, 'epsilon': 0.007925327155527828}",2410194902,,False
gse,SupportVector,target metric + day of week + season + weather,85,54186.131055889586,"{'C': 0.01755460165893236, 'epsilon': 0.005613502706404741}",1795352285,,False
gse,SupportVector,target metric + day of week + season + weather,86,54186.13916708895,"{'C': 0.022740275767093393, 'epsilon': 0.0010953695490889255}",3025042407,,False
gse,SupportVector,target metric + day of week + season + weather,87,54183.30515449391,"{'C': 0.13276902055314221, 'epsilon': 1.5792991913845955}",350547514,,False
gse,SupportVector,target metric + day of week + season + weather,88,54186.13201946543,"{'C': 0.69726561555787, 'epsilon': 0.005076767003924275}",3810583423,,False
gse,SupportVector,target metric + day of week + season + weather,89,54178.878049120285,"{'C': 2.611668880747261, 'epsilon': 4.0466532858447914}",1810071589,,False
gse,SupportVector,target metric + day of week + season + weather,90,54186.08514224418,"{'C': 71.85896106079062, 'epsilon': 0.031188660640822038}",1668069724,,False
gse,SupportVector,target metric + day of week + season + weather,91,54180.12413345036,"{'C': 7.674084053039533, 'epsilon': 3.3519234641366986}",471349578,,False
gse,SupportVector,target metric + day of week + season + weather,92,54172.505813285396,"{'C': 0.26144723308502155, 'epsilon': 7.601965669635656}",1088911517,,False
gse,SupportVector,target metric + day of week + season + weather,93,54186.07095153148,"{'C': 35.1253733373899, 'epsilon': 0.039093329224858045}",3408089249,,False
gse,SupportVector,target metric + day of week + season + weather,94,54184.11547683616,"{'C': 13.325458524240968, 'epsilon': 1.1285932688783544}",2538191856,,False
gse,SupportVector,target metric + day of week + season + weather,95,54168.83027864081,"{'C': 0.011976200145946442, 'epsilon': 9.654475882774385}",1959401423,,True
gse,SupportVector,target metric + day of week + season + weather,96,54175.507807475136,"{'C': 8.27929703539884, 'epsilon': 5.9264473517907135}",2608423967,,False
gse,SupportVector,target metric + day of week + season + weather,97,54176.68916718972,"{'C': 0.030965602380734706, 'epsilon': 5.267322835589173}",3551636914,,False
gse,SupportVector,target metric + day of week + season + weather,98,54184.67334761837,"{'C': 0.1498381534949282, 'epsilon': 0.8177249654712204}",3137022861,,False
gse,SupportVector,target metric + day of week + season + weather,99,54186.13510307518,"{'C': 0.10399524025471527, 'epsilon': 0.0033591216816925657}",3129316676,,False
gse,SupportVector,target metric + day of week OHE + season OHE + weather,0,54184.07391455883,"{'C': 20.830265461961364, 'epsilon': 0.0035074727522244613}",997189398,,False
gse,SupportVector,target metric + day of week OHE + season OHE + weather,1,54184.04949208947,"{'C': 23.981452358247463, 'epsilon': 0.017119568221916067}",893250976,,False
gse,SupportVector,target metric + day of week OHE + season OHE + weather,2,54183.9863445924,"{'C': 0.020695944268367482, 'epsilon': 0.05231577143215573}",142748334,,False
gse,SupportVector,target metric + day of week OHE + season OHE + weather,3,54176.999002768636,"{'C': 0.09970214644583311, 'epsilon': 3.9474830074308427}",2815074808,,False
gse,SupportVector,target metric + day of week OHE + season OHE + weather,4,54184.05612670745,"{'C': 0.04753728842719882, 'epsilon': 0.013421693251814653}",2777043448,,False
