task,model,feature_set,candidate_index,validation_rmse,params,random_seed,error,selected
gse,MultilayerPerceptron,target metric,0,35858.90894147942,"{'hidden_layer_sizes': (72,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0005404127834324532, 'learning_rate_init': 0.003264647084082004, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2547838082,,True
gse,MultilayerPerceptron,target metric,1,219563.7025279713,"{'hidden_layer_sizes': (49,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 5.98185833060061e-05, 'learning_rate_init': 0.007677717781500555, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2670271542,,False
gse,MultilayerPerceptron,target metric,2,116505.91970324564,"{'hidden_layer_sizes': (31,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0004886025825102899, 'learning_rate_init': 8.134091184365985e-05, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2263823346,,False
gse,MultilayerPerceptron,target metric,3,219844.06837688497,"{'hidden_layer_sizes': (81,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 2.7421977617300522e-05, 'learning_rate_init': 2.565594762147451e-05, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1166078612,,False
gse,MultilayerPerceptron,target metric,4,219802.1715922597,"{'hidden_layer_sizes': (79,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.00011886790316388388, 'learning_rate_init': 0.0008225120500884668, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",4153208949,,False
gse,MultilayerPerceptron,target metric,5,37897.890380504155,"{'hidden_layer_sizes': (19, 22), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.001326123479778679, 'learning_rate_init': 0.004009312628056411, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1688411945,,False
gse,MultilayerPerceptron,target metric,6,36633.386596518016,"{'hidden_layer_sizes': (18, 10), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0005361075865847268, 'learning_rate_init': 0.0037518462220035333, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",3017946200,,False
gse,MultilayerPerceptron,target metric,7,219844.8401030401,"{'hidden_layer_sizes': (17, 33), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.00264403863770171, 'learning_rate_init': 2.5288026153625512e-05, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2986527826,,False
gse,MultilayerPerceptron,target metric,8,138034.15083185822,"{'hidden_layer_sizes': (47,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.004215810235234444, 'learning_rate_init': 6.084212636144661e-05, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",3421246801,,False
gse,MultilayerPerceptron,target metric,9,213959.5534877888,"{'hidden_layer_sizes': (99,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 1.321554696327756e-06, 'learning_rate_init': 0.08130641359368067, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1650391590,,False
gse,MultilayerPerceptron,target metric,10,37078.86018815169,"{'hidden_layer_sizes': (33,), 'activation': 'relu', 'solver': 'adam', 'alpha': 8.549381156124296e-06, 'learning_rate_init': 0.002323813586534023, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",4088628976,,False
gse,MultilayerPerceptron,target metric,11,218801.7300428754,"{'hidden_layer_sizes': (22, 31), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.0001670653687791537, 'learning_rate_init': 0.044613074875424354, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",3976032207,,False
gse,MultilayerPerceptron,target metric,12,38003.32035680637,"{'hidden_layer_sizes': (43,), 'activation': 'relu', 'solver': 'adam', 'alpha': 1.1239430705572466e-06, 'learning_rate_init': 0.00031822961008869577, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",829949113,,False
gse,MultilayerPerceptron,target metric,13,219845.16891602732,"{'hidden_layer_sizes': (33,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 1.5472926490078295e-05, 'learning_rate_init': 1.0688020330302739e-05, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",714153570,,False
gse,MultilayerPerceptron,target metric,14,36577.897986864264,"{'hidden_layer_sizes': (41,), 'activation': 'relu', 'solver': 'adam', 'alpha': 1.1792150896117683e-06, 'learning_rate_init': 0.0013700133936709884, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2210343304,,False
gse,MultilayerPerceptron,target metric,15,219703.17940218386,"{'hidden_layer_sizes': (38, 42), 'activation': 'tanh', 'solver': 'adam', 'alpha': 9.84353520758334e-06, 'learning_rate_init': 0.004261463978454406, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",900599835,,False
gse,MultilayerPerceptron,target metric,16,219835.91902665043,"{'hidden_layer_sizes': (28, 11), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.00016428787677466778, 'learning_rate_init': 0.0007642063948447732, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1342043591,,False
gse,MultilayerPerceptron,target metric,17,237991.54504045346,"{'hidden_layer_sizes': (15, 12), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0004168614196096263, 'learning_rate_init': 1.1293447896882653e-05, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",593404086,,False
gse,MultilayerPerceptron,target metric,18,51240.90567614457,"{'hidden_layer_sizes': (28,), 'activation': 'relu', 'solver': 'adam', 'alpha': 2.1613255773419213e-05, 'learning_rate_init': 0.0001936320396092742, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",3235018562,,False
gse,MultilayerPerceptron,target metric,19,102118.73530866223,"{'hidden_layer_sizes': (67,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.00975856123173467, 'learning_rate_init': 3.833695527548522e-05, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1383432341,,False
gse,MultilayerPerceptron,target metric,20,217870.07718737295,"{'hidden_layer_sizes': (32,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 8.105947094139947e-05, 'learning_rate_init': 0.08432850257819983, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2981431832,,False
gse,MultilayerPerceptron,target metric,21,219607.26769417655,"{'hidden_layer_sizes': (55,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 2.7868480478728634e-05, 'learning_rate_init': 0.005731970703785176, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",545968011,,False
gse,MultilayerPerceptron,target metric,22,219842.22507165794,"{'hidden_layer_sizes': (65,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 1.4476326732785872e-06, 'learning_rate_init': 4.110167368775598e-05, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1920417083,,False
gse,MultilayerPerceptron,target metric,23,252544.66145359172,"{'hidden_layer_sizes': (11, 38), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0004910064765457747, 'learning_rate_init': 3.110948846224219e-05, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2155237780,,False
gse,MultilayerPerceptron,target metric,24,78822.62337965329,"{'hidden_layer_sizes': (28,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.00916603499011912, 'learning_rate_init': 4.692117541405721e-05, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",3083462269,,False
gse,MultilayerPerceptron,target metric,25,219762.81773396558,"{'hidden_layer_sizes': (32,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.006230629038516777, 'learning_rate_init': 0.00344261401879011, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",888929011,,False
gse,MultilayerPerceptron,target metric,26,219662.88810766532,"{'hidden_layer_sizes': (30,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.009373976936918178, 'learning_rate_init': 0.007928231248904977, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2889376643,,False
gse,MultilayerPerceptron,target metric,27,219462.28227450975,"{'hidden_layer_sizes': (33, 25), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.0007097180133836991, 'learning_rate_init': 0.01997500532275561, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",3943098553,,False
gse,MultilayerPerceptron,target metric,28,132744.2096881079,"{'hidden_layer_sizes': (11, 25), 'activation': 'relu', 'solver': 'adam', 'alpha': 3.6103895673964565e-06, 'learning_rate_init': 1.965015049879354e-05, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1777543993,,False
gse,MultilayerPerceptron,target metric,29,219834.32280439162,"{'hidden_layer_sizes': (12, 19), 'activation': 'tanh', 'solver': 'adam', 'alpha': 9.27733234038513e-06, 'learning_rate_init': 0.00041337549238214624, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",4168451968,,False
gse,MultilayerPerceptron,target metric,30,219228.36207663067,"{'hidden_layer_sizes': (11, 44), 'activation': 'tanh', 'solver': 'adam', 'alpha': 3.1459415462171064e-06, 'learning_rate_init': 0.018556400156763804, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",152902207,,False
gse,MultilayerPerceptron,target metric,31,219829.519681415,"{'hidden_layer_sizes': (10, 18), 'activation': 'tanh', 'solver': 'adam', 'alpha': 7.337693224169462e-05, 'learning_rate_init': 0.0006483947897714832, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",4095224640,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,0,36799.166597661235,"{'hidden_layer_sizes': (86,), 'activation': 'relu', 'solver': 'adam', 'alpha': 2.965487308723211e-06, 'learning_rate_init': 0.0004789794656371905, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2649235212,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,1,219737.05518107448,"{'hidden_layer_sizes': (20, 31), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.00017320202635085006, 'learning_rate_init': 0.004321371167962189, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",4037450193,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,2,41018.81652485103,"{'hidden_layer_sizes': (42,), 'activation': 'relu', 'solver': 'adam', 'alpha': 1.184179262313423e-05, 'learning_rate_init': 0.00017393912988257837, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2531573394,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,3,219823.15897793364,"{'hidden_layer_sizes': (29,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 1.3838794248965284e-06, 'learning_rate_init': 0.000983245245350892, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2149487247,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,4,219802.86949474638,"{'hidden_layer_sizes': (48,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 2.8163820597405127e-06, 'learning_rate_init': 0.001229606577613875, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",538965528,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,5,213054.62358199002,"{'hidden_layer_sizes': (92,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0002542652060291276, 'learning_rate_init': 1.3400311575912542e-05, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1437472236,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,6,34527.40384560427,"{'hidden_layer_sizes': (76,), 'activation': 'relu', 'solver': 'adam', 'alpha': 1.6038004471588805e-06, 'learning_rate_init': 0.0015419516340292824, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2930244313,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,7,219836.7822048104,"{'hidden_layer_sizes': (99,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.0016571691334520495, 'learning_rate_init': 0.00013502764784161593, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",3377220732,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,8,219728.05612454595,"{'hidden_layer_sizes': (19, 20), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.00191941371949024, 'learning_rate_init': 0.0072326376842812975, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1012355069,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,9,219841.744607391,"{'hidden_layer_sizes': (12, 23), 'activation': 'tanh', 'solver': 'adam', 'alpha': 1.7473821865547536e-06, 'learning_rate_init': 9.270804153562292e-05, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",4231433605,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,10,219754.90277904776,"{'hidden_layer_sizes': (17, 44), 'activation': 'tanh', 'solver': 'adam', 'alpha': 1.1469718911192614e-06, 'learning_rate_init': 0.0024087757549396314, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",88350053,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,11,219773.46463823863,"{'hidden_layer_sizes': (43,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.00035193462273871366, 'learning_rate_init': 0.00218077825458583, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2186448306,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,12,219596.3341550479,"{'hidden_layer_sizes': (55,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 7.389916811824527e-05, 'learning_rate_init': 0.006088192737607784, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",335085565,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,13,31105.604225058923,"{'hidden_layer_sizes': (35, 17), 'activation': 'relu', 'solver': 'adam', 'alpha': 9.048037811793705e-06, 'learning_rate_init': 0.007835902911260191, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2892870465,,True
gse,MultilayerPerceptron,target metric + day of week + season + weather,14,38288.0338534563,"{'hidden_layer_sizes': (30,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.00016342278918859044, 'learning_rate_init': 0.004349401198984366, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1961287507,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,15,31914.710718054706,"{'hidden_layer_sizes': (32, 11), 'activation': 'relu', 'solver': 'adam', 'alpha': 1.3161948264297225e-05, 'learning_rate_init': 0.05988278621382688, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",3710215656,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,16,49359.138660623954,"{'hidden_layer_sizes': (37,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0012239433656722263, 'learning_rate_init': 0.00026808780309252664, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",113690559,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,17,75829.57201294333,"{'hidden_layer_sizes': (73,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0012800388636715892, 'learning_rate_init': 3.4571859938356626e-05, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2543099896,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,18,82013.4526233427,"{'hidden_layer_sizes': (37,), 'activation': 'relu', 'solver': 'adam', 'alpha': 2.1011732856037993e-05, 'learning_rate_init': 4.054420766178317e-05, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1347134505,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,19,55037.17425128246,"{'hidden_layer_sizes': (14, 19), 'activation': 'relu', 'solver': 'adam', 'alpha': 1.0811584057711116e-06, 'learning_rate_init': 0.00013550139595084647, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2217648066,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,20,219685.4840856881,"{'hidden_layer_sizes': (32, 28), 'activation': 'tanh', 'solver': 'adam', 'alpha': 2.5981708238168644e-05, 'learning_rate_init': 0.0073305479230090015, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",3838102669,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,21,188788.79625406768,"{'hidden_layer_sizes': (75,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.00046107033300739645, 'learning_rate_init': 1.822752611339982e-05, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",3151187849,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,22,219837.1459745905,"{'hidden_layer_sizes': (49,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 9.108894774708015e-05, 'learning_rate_init': 0.0002528371175297671, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",4266576033,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,23,219840.66416540486,"{'hidden_layer_sizes': (14, 46), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.0012463843129307828, 'learning_rate_init': 6.329940249508631e-05, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",4270010249,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,24,219169.13203035944,"{'hidden_layer_sizes': (79,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.0014803313573961176, 'learning_rate_init': 0.011594304077297267, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1929798228,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,25,219833.01883470672,"{'hidden_layer_sizes': (67,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.007082597402704916, 'learning_rate_init': 0.0002579839539098963, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",3130637442,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,26,34291.34077149397,"{'hidden_layer_sizes': (13, 33), 'activation': 'relu', 'solver': 'adam', 'alpha': 1.3984114308279009e-05, 'learning_rate_init': 0.06231859994482861, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",671418764,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,27,51187.27927447464,"{'hidden_layer_sizes': (74,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.0011569909129011148, 'learning_rate_init': 0.00012845490879984447, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2234069755,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,28,219806.63587672127,"{'hidden_layer_sizes': (72,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.00013495027258867798, 'learning_rate_init': 0.0007318971551759795, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2206553101,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,29,33911.14755040797,"{'hidden_layer_sizes': (18, 14), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.003941936193238855, 'learning_rate_init': 0.0010183970945722431, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",208996579,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,30,215967.00879443577,"{'hidden_layer_sizes': (93,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 1.6724343459845202e-06, 'learning_rate_init': 0.056570802804100984, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",4165386940,,False
gse,MultilayerPerceptron,target metric + day of week + season + weather,31,219844.5592449419,"{'hidden_layer_sizes': (31,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.00023175649529259666, 'learning_rate_init': 1.7537812199598316e-05, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1591678196,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,0,219845.24117831184,"{'hidden_layer_sizes': (24, 12), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.0011494642949408044, 'learning_rate_init': 2.81808402787029e-05, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",557075435,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,1,219781.91637344367,"{'hidden_layer_sizes': (38,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.00012252080615475446, 'learning_rate_init': 0.0022867100198237216, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2388932071,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,2,33495.384522503846,"{'hidden_layer_sizes': (42,), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.006573028547622825, 'learning_rate_init': 0.006969386856717209, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",4094517441,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,3,149531.7519479919,"{'hidden_layer_sizes': (76,), 'activation': 'relu', 'solver': 'adam', 'alpha': 2.6671241164907762e-05, 'learning_rate_init': 1.3667132537192135e-05, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",141430058,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,4,61099.469076606045,"{'hidden_layer_sizes': (26,), 'activation': 'relu', 'solver': 'adam', 'alpha': 5.683197529458921e-05, 'learning_rate_init': 9.061922437070464e-05, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",3774238244,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,5,219606.64303163803,"{'hidden_layer_sizes': (57,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 6.8534805415507266e-06, 'learning_rate_init': 0.005646753534735111, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2232998743,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,6,34475.02066208916,"{'hidden_layer_sizes': (27, 14), 'activation': 'relu', 'solver': 'adam', 'alpha': 1.6955992677521207e-06, 'learning_rate_init': 0.029446863362036495, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",139140322,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,7,36421.5199127578,"{'hidden_layer_sizes': (45,), 'activation': 'relu', 'solver': 'adam', 'alpha': 3.657109596125659e-06, 'learning_rate_init': 0.002218574985264079, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",266001994,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,8,53630.48999125195,"{'hidden_layer_sizes': (40, 11), 'activation': 'relu', 'solver': 'adam', 'alpha': 0.002156662072845545, 'learning_rate_init': 0.00010608989797652074, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",3877359371,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,9,57850.39635578932,"{'hidden_layer_sizes': (42, 13), 'activation': 'relu', 'solver': 'adam', 'alpha': 1.9660857738471503e-06, 'learning_rate_init': 0.000146388206390103, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2680244607,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,10,219837.40435241722,"{'hidden_layer_sizes': (63,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 1.9735308854521693e-05, 'learning_rate_init': 0.000156587118477241, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2279717922,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,11,40880.534560845124,"{'hidden_layer_sizes': (94,), 'activation': 'relu', 'solver': 'adam', 'alpha': 2.705705471027576e-05, 'learning_rate_init': 0.00028666966424178416, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1540994232,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,12,219842.44700248676,"{'hidden_layer_sizes': (34,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 4.23473380494754e-06, 'learning_rate_init': 0.00013203595276548718, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1503481589,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,13,31836.962158014507,"{'hidden_layer_sizes': (24, 39), 'activation': 'relu', 'solver': 'adam', 'alpha': 2.654329611378596e-06, 'learning_rate_init': 0.0031477137937444308, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",690971565,,True
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,14,219754.7614139187,"{'hidden_layer_sizes': (43, 16), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.0030252026602402234, 'learning_rate_init': 0.0070457704054020754, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",4179654761,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,15,219313.5969721405,"{'hidden_layer_sizes': (29, 42), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.0004185854094390937, 'learning_rate_init': 0.016795064829979237, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1033784724,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,16,114179.84315305435,"{'hidden_layer_sizes': (11, 16), 'activation': 'relu', 'solver': 'adam', 'alpha': 1.8616886945646593e-05, 'learning_rate_init': 5.661186769908708e-05, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",156112497,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,17,34688.77303735148,"{'hidden_layer_sizes': (36, 44), 'activation': 'relu', 'solver': 'adam', 'alpha': 7.11665937355836e-05, 'learning_rate_init': 0.034337527241883194, 'learning_rate': 'adaptive', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",1353709218,,False
gse,MultilayerPerceptron,target metric + day of week OHE + season OHE + weather,18,219844.2848235508,"{'hidden_layer_sizes': (33,), 'activation': 'tanh', 'solver': 'adam', 'alpha': 0.0013458269315645111, 'learning_rate_init': 2.8661414554766585e-05, 'learning_rate': 'constant', 'batch_size': 'auto', 'max_iter': 50, 'early_stopping': False}",2273865214,,False
