task,model,feature_set,candidate_index,validation_rmse,params,random_seed,error,selected
gse,Lasso,target metric,24,51760.52773018276,"{'alpha': 120.55863335593753, 'selection': 'random'}",2068131707,,False
gse,Lasso,target metric,25,51760.528788395604,"{'alpha': 474.5666174067153, 'selection': 'random'}",1649502897,,False
gse,Lasso,target metric,26,51760.52737046279,"{'alpha': 0.0001566840493535906, 'selection': 'cyclic'}",3209200590,,False
gse,Lasso,target metric,27,51760.527387990456,"{'alpha': 5.888370790025917, 'selection': 'random'}",292373361,,False
gse,Lasso,target metric,28,51760.53443040374,"{'alpha': 2365.128147371383, 'selection': 'cyclic'}",3869555024,,False
gse,Lasso,target metric,29,51760.52737688288,"{'alpha': 2.161875357849077, 'selection': 'random'}",3818073762,,False
gse,Lasso,target metric,30,51760.52761774669,"{'alpha': 82.78418702929753, 'selection': 'cyclic'}",49861127,,False
gse,Lasso,target metric,31,51760.527370482596,"{'alpha': 0.006765154529252366, 'selection': 'random'}",2628858810,,False
gse,Lasso,target metric,32,51760.527370479074,"{'alpha': 0.005605357909525239, 'selection': 'cyclic'}",3278519040,,False
gse,Lasso,target metric,33,51760.527370462594,"{'alpha': 0.00010906974928518564, 'selection': 'random'}",3319071289,,True
gse,Lasso,target metric,34,51760.52896720037,"{'alpha': 532.7839695096907, 'selection': 'random'}",1960899385,,False
gse,Lasso,target metric,35,51760.52737088627,"{'alpha': 0.14228456126175368, 'selection': 'random'}",1162066944,,False
gse,Lasso,target metric,36,51760.52833534073,"{'alpha': 324.5987734544958, 'selection': 'random'}",3576577933,,False
gse,Lasso,target metric,37,51760.52737046263,"{'alpha': 0.00010232015204574224, 'selection': 'cyclic'}",4223451178,,False
gse,Lasso,target metric,38,51760.52737048823,"{'alpha': 0.008675296491448065, 'selection': 'cyclic'}",1856159045,,False
gse,Lasso,target metric,39,51760.52737046616,"{'alpha': 0.0013111327657444648, 'selection': 'random'}",3491057838,,False
gse,Lasso,target metric,40,51760.5273705762,"{'alpha': 0.038149144517084586, 'selection': 'cyclic'}",1782863000,,False
gse,Lasso,target metric,41,51760.52737119647,"{'alpha': 0.24572764527680158, 'selection': 'random'}",1689857971,,False
gse,Lasso,target metric,42,51760.529180909114,"{'alpha': 605.1358428758759, 'selection': 'random'}",1900631388,,False
gse,Lasso,target metric,43,51760.52771935116,"{'alpha': 116.93530856664269, 'selection': 'cyclic'}",2549911678,,False
gse,Lasso,target metric,44,51760.52737429312,"{'alpha': 1.2832944456810456, 'selection': 'cyclic'}",3847220942,,False
gse,Lasso,target metric,45,51760.52737046483,"{'alpha': 0.0008481893999726503, 'selection': 'cyclic'}",4015747448,,False
gse,Lasso,target metric,46,51760.52737506348,"{'alpha': 1.5545103476971407, 'selection': 'random'}",3041507402,,False
gse,Lasso,target metric,47,51760.52938812888,"{'alpha': 675.3500084609678, 'selection': 'cyclic'}",2952991470,,False
gse,Lasso,target metric,48,51760.52737060223,"{'alpha': 0.046941468212060945, 'selection': 'random'}",3463239987,,False
gse,Lasso,target metric,49,51760.52739062869,"{'alpha': 6.781556943709106, 'selection': 'random'}",1086418742,,False
gse,Lasso,target metric,50,51760.54948732009,"{'alpha': 7360.036913481052, 'selection': 'random'}",2198933929,,False
gse,Lasso,target metric,51,51760.528464975294,"{'alpha': 366.7260017312013, 'selection': 'cyclic'}",202389667,,False
gse,Lasso,target metric,52,51760.53498551121,"{'alpha': 2573.5019684989984, 'selection': 'random'}",214422633,,False
gse,Lasso,target metric,53,51760.53226691738,"{'alpha': 1642.0579386485138, 'selection': 'cyclic'}",1488742688,,False
gse,Lasso,target metric,54,51760.52737195514,"{'alpha': 0.5000678052995297, 'selection': 'cyclic'}",2305285594,,False
gse,Lasso,target metric,55,51760.52737293918,"{'alpha': 0.8353236497887233, 'selection': 'random'}",1721915418,,False
gse,Lasso,target metric,56,51760.52802014913,"{'alpha': 217.5622212763893, 'selection': 'cyclic'}",1528170592,,False
gse,Lasso,target metric,57,51760.527406461035,"{'alpha': 12.18733252742818, 'selection': 'random'}",3088487505,,False
gse,Lasso,target metric,58,51760.527713115,"{'alpha': 114.78027284720316, 'selection': 'random'}",3785431070,,False
gse,Lasso,target metric,59,51760.527970703246,"{'alpha': 200.8221152038862, 'selection': 'cyclic'}",3336685354,,False
gse,Lasso,target metric,60,51760.52981146748,"{'alpha': 812.371613233609, 'selection': 'random'}",2634733973,,False
gse,Lasso,target metric,61,51760.52738311042,"{'alpha': 4.261447410673933, 'selection': 'random'}",3110199570,,False
gse,Lasso,target metric,62,51760.538397090764,"{'alpha': 3693.049118623689, 'selection': 'cyclic'}",1423411268,,False
gse,Lasso,target metric,63,51760.52737612128,"{'alpha': 1.8940398176825857, 'selection': 'cyclic'}",455019135,,False
gse,Lasso,target metric,64,51760.52737046441,"{'alpha': 0.000702219737155548, 'selection': 'random'}",3593925729,,False
gse,Lasso,target metric,65,51760.54377564329,"{'alpha': 5489.957493869578, 'selection': 'cyclic'}",2666250994,,False
gse,Lasso,target metric,66,51760.52737059946,"{'alpha': 0.04590928793499601, 'selection': 'cyclic'}",1247030912,,False
gse,Lasso,target metric,67,51760.52750506971,"{'alpha': 45.10969668120009, 'selection': 'cyclic'}",3980260112,,False
gse,Lasso,target metric,68,51760.52737128226,"{'alpha': 0.27496324170388764, 'selection': 'cyclic'}",705508371,,False
gse,Lasso,target metric,69,51760.527428820154,"{'alpha': 19.68602981045369, 'selection': 'random'}",764197647,,False
gse,Lasso,target metric,70,51760.527415922865,"{'alpha': 15.319597362764851, 'selection': 'random'}",3914305791,,False
gse,Lasso,target metric,71,51760.52740175167,"{'alpha': 10.592963331122123, 'selection': 'random'}",3886827446,,False
gse,Lasso,target metric,72,51760.52744555982,"{'alpha': 25.135614335960454, 'selection': 'cyclic'}",3672700333,,False
gse,Lasso,target metric,73,51760.52794913318,"{'alpha': 194.0201023988346, 'selection': 'cyclic'}",1400269643,,False
gse,Lasso,target metric,74,51760.5276258127,"{'alpha': 86.57161654720969, 'selection': 'random'}",3500424601,,False
gse,Lasso,target metric,75,51760.527624027236,"{'alpha': 84.91049158291956, 'selection': 'cyclic'}",4087320578,,False
gse,Lasso,target metric,76,51760.527388454495,"{'alpha': 6.045476004789734, 'selection': 'random'}",2624453914,,False
gse,Lasso,target metric,77,51760.52737134501,"{'alpha': 0.29785478039647045, 'selection': 'random'}",2869031193,,False
gse,Lasso,target metric,78,51760.52737101473,"{'alpha': 0.18494260209013647, 'selection': 'cyclic'}",3283832898,,False
gse,Lasso,target metric,79,51760.53049385096,"{'alpha': 1045.0569829495148, 'selection': 'cyclic'}",3076428784,,False
gse,Lasso,target metric,80,51760.52737046267,"{'alpha': 0.00012364985244767759, 'selection': 'cyclic'}",1148346740,,False
gse,Lasso,target metric,81,51760.52737046271,"{'alpha': 0.0001266016195677029, 'selection': 'random'}",1818798112,,False
gse,Lasso,target metric,82,51760.527370518146,"{'alpha': 0.01865029621821417, 'selection': 'random'}",1727000878,,False
gse,Lasso,target metric,83,51760.52737046447,"{'alpha': 0.0007249069697214344, 'selection': 'random'}",4163890169,,False
gse,Lasso,target metric,84,51760.53329708659,"{'alpha': 2004.9745138920791, 'selection': 'random'}",2178405059,,False
gse,Lasso,target metric,85,51760.53061975058,"{'alpha': 1087.6807263837363, 'selection': 'cyclic'}",3145160087,,False
gse,Lasso,target metric,86,51760.53125698399,"{'alpha': 1300.9217447586113, 'selection': 'random'}",3883450116,,False
gse,Lasso,target metric,87,51760.52759024245,"{'alpha': 74.08263334657173, 'selection': 'random'}",3184375531,,False
gse,Lasso,target metric,88,51760.52737113449,"{'alpha': 0.2247411053873697, 'selection': 'random'}",4139247034,,False
gse,Lasso,target metric,89,51760.52740035612,"{'alpha': 10.007714703133857, 'selection': 'cyclic'}",2688703634,,False
gse,Lasso,target metric,90,51760.5273705313,"{'alpha': 0.023167588582402115, 'selection': 'random'}",839577639,,False
gse,Lasso,target metric,91,51760.527382099244,"{'alpha': 3.8955705050859226, 'selection': 'cyclic'}",271528070,,False
gse,Lasso,target metric,92,51760.52737126754,"{'alpha': 0.2699831036587522, 'selection': 'cyclic'}",1455255775,,False
gse,Lasso,target metric,93,51760.52754861619,"{'alpha': 59.989894298852754, 'selection': 'random'}",1929914824,,False
gse,Lasso,target metric,94,51760.52738507695,"{'alpha': 4.892001409348142, 'selection': 'cyclic'}",479758614,,False
gse,Lasso,target metric,95,51760.52744111101,"{'alpha': 24.06565262235223, 'selection': 'random'}",172585592,,False
gse,Lasso,target metric,96,51760.52737169508,"{'alpha': 0.41314183571209945, 'selection': 'cyclic'}",809049039,,False
gse,Lasso,target metric,97,51760.527370546224,"{'alpha': 0.02809103152003885, 'selection': 'cyclic'}",3222064629,,False
gse,Lasso,target metric,98,51760.52737047729,"{'alpha': 0.005023982133518962, 'selection': 'cyclic'}",70574864,,False
gse,Lasso,target metric,99,51760.52739823813,"{'alpha': 9.288228665862947, 'selection': 'random'}",1538466537,,False
gse,Lasso,target metric + day of week + season + weather,0,59512.44752787602,"{'alpha': 7.504955543331206, 'selection': 'random'}",626912594,,False
gse,Lasso,target metric + day of week + season + weather,1,59535.0532802492,"{'alpha': 0.0007096708740538598, 'selection': 'cyclic'}",1780178991,,False
gse,Lasso,target metric + day of week + season + weather,2,59534.987270890044,"{'alpha': 0.022450519414520784, 'selection': 'cyclic'}",2970682871,,False
gse,Lasso,target metric + day of week + season + weather,3,59463.85664844868,"{'alpha': 24.079400589338672, 'selection': 'random'}",3952064045,,False
gse,Lasso,target metric + day of week + season + weather,4,59535.0484078822,"{'alpha': 0.002314399136079912, 'selection': 'cyclic'}",1292993190,,False
gse,Lasso,target metric + day of week + season + weather,5,59535.05301486315,"{'alpha': 0.0007970763540030416, 'selection': 'cyclic'}",2470085075,,False
gse,Lasso,target metric + day of week + season + weather,6,59508.66059717302,"{'alpha': 8.77665895384837, 'selection': 'cyclic'}",1406039197,,False
gse,Lasso,target metric + day of week + season + weather,7,59508.50948563618,"{'alpha': 8.825622405037452, 'selection': 'random'}",3852666980,,False
gse,Lasso,target metric + day of week + season + weather,8,57954.41999914606,"{'alpha': 999.6586194516, 'selection': 'cyclic'}",269075015,,False
gse,Lasso,target metric + day of week + season + weather,9,59488.3210854232,"{'alpha': 15.657698860990996, 'selection': 'cyclic'}",2657797016,,False
gse,Lasso,target metric + day of week + season + weather,10,59535.05491793731,"{'alpha': 0.0001702947703559709, 'selection': 'cyclic'}",1046345266,,False
gse,Lasso,target metric + day of week + season + weather,11,59530.45461455113,"{'alpha': 1.5177825046824203, 'selection': 'cyclic'}",1924652239,,False
gse,Lasso,target metric + day of week + season + weather,12,59524.37631354488,"{'alpha': 3.5307263757815295, 'selection': 'cyclic'}",4046826922,,False
gse,Lasso,target metric + day of week + season + weather,13,59534.93647909383,"{'alpha': 0.03539123998321551, 'selection': 'random'}",867117199,,False
gse,Lasso,target metric + day of week + season + weather,14,59533.54644046676,"{'alpha': 0.49725778218904754, 'selection': 'cyclic'}",1118105292,,False
gse,Lasso,target metric + day of week + season + weather,15,59535.013891242175,"{'alpha': 0.009887819660364094, 'selection': 'random'}",3181741997,,False
gse,Lasso,target metric + day of week + season + weather,16,56933.65402371235,"{'alpha': 1738.609814083987, 'selection': 'random'}",456438953,,False
gse,Lasso,target metric + day of week + season + weather,17,58806.009855145014,"{'alpha': 410.50235291114393, 'selection': 'cyclic'}",495342753,,False
gse,Lasso,target metric + day of week + season + weather,18,59534.982559241595,"{'alpha': 0.02400238753735264, 'selection': 'cyclic'}",3015147211,,False
gse,Lasso,target metric + day of week + season + weather,19,59535.01796038119,"{'alpha': 0.008547281392546239, 'selection': 'random'}",810235435,,False
gse,Lasso,target metric + day of week + season + weather,20,59530.540960226164,"{'alpha': 1.4858100702005372, 'selection': 'random'}",3147535532,,False
gse,Lasso,target metric + day of week + season + weather,21,59534.92863406794,"{'alpha': 0.04176400685007708, 'selection': 'cyclic'}",587360994,,False
gse,Lasso,target metric + day of week + season + weather,22,59534.34242688467,"{'alpha': 0.2348902545424828, 'selection': 'cyclic'}",931932216,,False
gse,Lasso,target metric + day of week + season + weather,23,59535.0192231019,"{'alpha': 0.011926608233252109, 'selection': 'cyclic'}",3680748870,,False
gse,Lasso,target metric + day of week + season + weather,24,59535.048746046734,"{'alpha': 0.002203023454189616, 'selection': 'cyclic'}",1540060478,,False
gse,Lasso,target metric + day of week + season + weather,25,59532.4409001403,"{'alpha': 0.8619060379133074, 'selection': 'cyclic'}",4075504954,,False
gse,Lasso,target metric + day of week + season + weather,26,59534.9524115659,"{'alpha': 0.03014217451901032, 'selection': 'random'}",1729134423,,False
gse,Lasso,target metric + day of week + season + weather,27,59531.08575806464,"{'alpha': 1.3092760862783126, 'selection': 'cyclic'}",876668044,,False
gse,Lasso,target metric + day of week + season + weather,28,59535.03840168691,"{'alpha': 0.0018131507403911376, 'selection': 'random'}",1492720177,,False
gse,Lasso,target metric + day of week + season + weather,29,59535.04257393242,"{'alpha': 0.00423583480841474, 'selection': 'cyclic'}",2899013978,,False
gse,Lasso,target metric + day of week + season + weather,30,57745.893046861296,"{'alpha': 1146.9277473068132, 'selection': 'cyclic'}",997419187,,False
gse,Lasso,target metric + day of week + season + weather,31,59325.12835260813,"{'alpha': 85.23049618295482, 'selection': 'random'}",3800149999,,False
gse,Lasso,target metric + day of week + season + weather,32,53471.86396049111,"{'alpha': 4953.589060742863, 'selection': 'random'}",3917448473,,True
gse,Lasso,target metric + day of week + season + weather,33,59535.034191094055,"{'alpha': 0.0032002694908634817, 'selection': 'random'}",174835792,,False
gse,Lasso,target metric + day of week + season + weather,34,59534.91613154531,"{'alpha': 0.045882126307377556, 'selection': 'cyclic'}",1440839658,,False
gse,Lasso,target metric + day of week + season + weather,35,59534.33527660223,"{'alpha': 0.23350525029589572, 'selection': 'random'}",1214859691,,False
gse,Lasso,target metric + day of week + season + weather,36,59535.04182724889,"{'alpha': 0.004481758696236765, 'selection': 'cyclic'}",2179439933,,False
gse,Lasso,target metric + day of week + season + weather,37,59514.26710744947,"{'alpha': 6.898250062448525, 'selection': 'cyclic'}",705112771,,False
gse,Lasso,target metric + day of week + season + weather,38,59535.05340184945,"{'alpha': 0.0006696215144342822, 'selection': 'cyclic'}",1690233059,,False
gse,Lasso,target metric + day of week + season + weather,39,59534.46700418179,"{'alpha': 0.19008984887279357, 'selection': 'random'}",2786476150,,False
gse,Lasso,target metric + day of week + season + weather,40,58962.37529340218,"{'alpha': 304.40434262785914, 'selection': 'cyclic'}",423120005,,False
gse,Lasso,target metric + day of week + season + weather,41,59535.034207928635,"{'alpha': 0.003194723570185776, 'selection': 'random'}",532042217,,False
gse,Lasso,target metric + day of week + season + weather,42,59003.16883876143,"{'alpha': 276.9407262456441, 'selection': 'random'}",3044096545,,False
gse,Lasso,target metric + day of week + season + weather,43,57555.45379259121,"{'alpha': 1283.7208792774568, 'selection': 'cyclic'}",167891469,,False
gse,Lasso,target metric + day of week + season + weather,44,58513.88972829455,"{'alpha': 612.3830879490171, 'selection': 'cyclic'}",2567771591,,False
gse,Lasso,target metric + day of week + season + weather,45,55753.59780290284,"{'alpha': 2691.47424730077, 'selection': 'cyclic'}",4069856925,,False
gse,Lasso,target metric + day of week + season + weather,46,59521.193721039366,"{'alpha': 4.5882178288086966, 'selection': 'cyclic'}",994813344,,False
gse,Lasso,target metric + day of week + season + weather,47,59535.05495322823,"{'alpha': 0.00015867160624375557, 'selection': 'cyclic'}",4166559321,,False
gse,Lasso,target metric + day of week + season + weather,48,59533.775983175015,"{'alpha': 0.4215821989485158, 'selection': 'cyclic'}",2438650092,,False
gse,Lasso,target metric + day of week + season + weather,49,59535.040757331655,"{'alpha': 0.0010371195496039088, 'selection': 'random'}",714952258,,False
gse,Lasso,target metric + day of week + season + weather,50,59535.00786335777,"{'alpha': 0.011873654749885339, 'selection': 'random'}",2353604548,,False
gse,Lasso,target metric + day of week + season + weather,51,59531.716283852555,"{'alpha': 1.101067967828425, 'selection': 'cyclic'}",2227918798,,False
gse,Lasso,target metric + day of week + season + weather,52,58428.624244663195,"{'alpha': 672.2602866640055, 'selection': 'random'}",2090167160,,False
gse,Lasso,target metric + day of week + season + weather,53,59535.04595328915,"{'alpha': 0.0031228285933776845, 'selection': 'cyclic'}",1073291509,,False
gse,Lasso,target metric + day of week + season + weather,54,59127.695008721676,"{'alpha': 193.59462078701327, 'selection': 'cyclic'}",587610459,,False
gse,Lasso,target metric + day of week + season + weather,55,59534.97833007273,"{'alpha': 0.02160326672847049, 'selection': 'random'}",1164094866,,False
gse,Lasso,target metric + day of week + season + weather,56,59530.567168581176,"{'alpha': 1.480591906405023, 'selection': 'cyclic'}",2762619202,,False
gse,Lasso,target metric + day of week + season + weather,57,59535.05463607798,"{'alpha': 0.0002631257025159167, 'selection': 'cyclic'}",3875225510,,False
gse,Lasso,target metric + day of week + season + weather,58,59535.05418459827,"{'alpha': 0.0004118214468184382, 'selection': 'cyclic'}",3517958308,,False
gse,Lasso,target metric + day of week + season + weather,59,59534.38756767836,"{'alpha': 0.22001572660588928, 'selection': 'cyclic'}",3891305997,,False
gse,Lasso,target metric + day of week + season + weather,60,59473.061706315,"{'alpha': 20.892131719948836, 'selection': 'random'}",1539750126,,False
gse,Lasso,target metric + day of week + season + weather,61,59521.411800705595,"{'alpha': 4.512909385413793, 'selection': 'random'}",2477357458,,False
gse,Lasso,target metric + day of week + season + weather,62,58721.45422033682,"{'alpha': 468.43417071384624, 'selection': 'cyclic'}",1658879746,,False
gse,Lasso,target metric + day of week + season + weather,63,59299.30084538072,"{'alpha': 96.98822465381018, 'selection': 'cyclic'}",2305444596,,False
gse,Lasso,target metric + day of week + season + weather,64,55172.148804525124,"{'alpha': 3206.1409379454194, 'selection': 'cyclic'}",1662512131,,False
gse,Lasso,target metric + day of week + season + weather,65,59535.01301969112,"{'alpha': 0.010174944217459344, 'selection': 'random'}",711782626,,False
gse,Lasso,target metric + day of week + season + weather,66,55358.84159418905,"{'alpha': 3037.366521975451, 'selection': 'random'}",482312452,,False
gse,Lasso,target metric + day of week + season + weather,67,59535.02976478931,"{'alpha': 0.004658455858735198, 'selection': 'random'}",8828943,,False
gse,Lasso,target metric + day of week + season + weather,68,59521.40340899181,"{'alpha': 4.515701172188478, 'selection': 'random'}",686615853,,False
gse,Lasso,target metric + day of week + season + weather,69,59535.0434283443,"{'alpha': 0.00015719681067409005, 'selection': 'random'}",121186311,,False
gse,Lasso,target metric + day of week + season + weather,70,59535.05355453968,"{'alpha': 0.000619332626937844, 'selection': 'cyclic'}",2525877832,,False
gse,Lasso,target metric + day of week + season + weather,71,59535.05506558438,"{'alpha': 0.00012166689683206335, 'selection': 'cyclic'}",3384423137,,False
gse,Lasso,target metric + day of week + season + weather,72,59504.99413773412,"{'alpha': 10.009300389423041, 'selection': 'cyclic'}",1191580762,,False
gse,Lasso,target metric + day of week + season + weather,73,59534.44106687092,"{'alpha': 0.19863806844546436, 'selection': 'random'}",2101382383,,False
gse,Lasso,target metric + day of week + season + weather,74,59535.0171340854,"{'alpha': 0.00881949618434195, 'selection': 'random'}",552181313,,False
gse,Lasso,target metric + day of week + season + weather,75,56234.905997678376,"{'alpha': 2287.508728828652, 'selection': 'cyclic'}",315011632,,False
gse,Lasso,target metric + day of week + season + weather,76,56126.451394027004,"{'alpha': 2376.976745485706, 'selection': 'cyclic'}",3688448326,,False
gse,Lasso,target metric + day of week + season + weather,77,59534.167013335114,"{'alpha': 0.29269604237593466, 'selection': 'cyclic'}",4123131921,,False
gse,Lasso,target metric + day of week + season + weather,78,59534.583834414385,"{'alpha': 0.15158779896219396, 'selection': 'random'}",4057048649,,False
gse,Lasso,target metric + day of week + season + weather,79,59502.2599748079,"{'alpha': 10.929409950151012, 'selection': 'random'}",61014164,,False
gse,Lasso,target metric + day of week + season + weather,80,59508.37138040577,"{'alpha': 8.87376955409596, 'selection': 'cyclic'}",2195429570,,False
gse,Lasso,target metric + day of week + season + weather,81,59535.03590247217,"{'alpha': 0.0026364802656620363, 'selection': 'random'}",610296466,,False
gse,Lasso,target metric + day of week + season + weather,82,55352.04038176067,"{'alpha': 3043.4534832090108, 'selection': 'random'}",2784299001,,False
gse,Lasso,target metric + day of week + season + weather,83,58068.34540159942,"{'alpha': 920.2578023935941, 'selection': 'random'}",3358822656,,False
gse,Lasso,target metric + day of week + season + weather,84,59500.55275204275,"{'alpha': 11.50582652161778, 'selection': 'random'}",3836923030,,False
gse,Lasso,target metric + day of week + season + weather,85,59534.584395113714,"{'alpha': 0.15516391154047524, 'selection': 'cyclic'}",772834528,,False
gse,Lasso,target metric + day of week + season + weather,86,58625.548223465834,"{'alpha': 534.6334754439556, 'selection': 'random'}",452273309,,False
gse,Lasso,target metric + day of week + season + weather,87,59529.84968467807,"{'alpha': 1.7177175968403917, 'selection': 'cyclic'}",87827722,,False
gse,Lasso,target metric + day of week + season + weather,88,59535.036124421466,"{'alpha': 0.0025633622895399177, 'selection': 'random'}",4266276680,,False
gse,Lasso,target metric + day of week + season + weather,89,56818.54686498779,"{'alpha': 1824.0928894412666, 'selection': 'random'}",4357378,,False
gse,Lasso,target metric + day of week + season + weather,90,59535.0530298827,"{'alpha': 0.0007921296258924629, 'selection': 'cyclic'}",2123742935,,False
gse,Lasso,target metric + day of week + season + weather,91,59535.04768386623,"{'alpha': 0.002552856353885066, 'selection': 'cyclic'}",3247155649,,False
gse,Lasso,target metric + day of week + season + weather,92,59513.01375354143,"{'alpha': 7.315380926395446, 'selection': 'random'}",2254182024,,False
gse,Lasso,target metric + day of week + season + weather,93,59535.043091818625,"{'alpha': 0.00026805975212762837, 'selection': 'random'}",3552570204,,False
gse,Lasso,target metric + day of week + season + weather,94,59431.8025333715,"{'alpha': 37.03128460808359, 'selection': 'random'}",1487093778,,False
gse,Lasso,target metric + day of week + season + weather,95,59535.04222263811,"{'alpha': 0.004351535293008544, 'selection': 'cyclic'}",3947358517,,False
gse,Lasso,target metric + day of week + season + weather,96,59225.38814627272,"{'alpha': 131.86711739637687, 'selection': 'cyclic'}",3934657145,,False
gse,Lasso,target metric + day of week + season + weather,97,59534.59325744601,"{'alpha': 0.15224411454315676, 'selection': 'cyclic'}",1118679911,,False
gse,Lasso,target metric + day of week + season + weather,98,59088.35292270323,"{'alpha': 219.8219864878906, 'selection': 'cyclic'}",931960423,,False
gse,Lasso,target metric + day of week + season + weather,99,59535.05508443642,"{'alpha': 0.00011545793705122325, 'selection': 'cyclic'}",3949240966,,False
gse,Lasso,target metric + day of week OHE + season OHE + weather,0,59017.99918691341,"{'alpha': 15.554419741201546, 'selection': 'cyclic'}",434616505,,False
gse,Lasso,target metric + day of week OHE + season OHE + weather,1,58936.525863530886,"{'alpha': 22.456294558354287, 'selection': 'cyclic'}",2845974643,,False
gse,Lasso,target metric + day of week OHE + season OHE + weather,2,55959.04920657305,"{'alpha': 642.0161016756113, 'selection': 'random'}",3230322387,,False
gse,Lasso,target metric + day of week OHE + season OHE + weather,3,59196.95735243926,"{'alpha': 1.7092611184921451, 'selection': 'cyclic'}",2642512238,,False
gse,Lasso,target metric + day of week OHE + season OHE + weather,4,59210.10177371321,"{'alpha': 0.00021834013073787297, 'selection': 'cyclic'}",4057084176,,False
gse,Lasso,target metric + day of week OHE + season OHE + weather,5,59196.5798878596,"{'alpha': 1.377278578395224, 'selection': 'random'}",1947776520,,False
gse,Lasso,target metric + day of week OHE + season OHE + weather,6,59203.69926918844,"{'alpha': 0.7609667105554321, 'selection': 'random'}",2908536,,False
gse,Lasso,target metric + day of week OHE + season OHE + weather,7,59210.03294370763,"{'alpha': 0.004006336366861485, 'selection': 'random'}",2790124683,,False
gse,Lasso,target metric + day of week OHE + season OHE + weather,8,58248.0961526143,"{'alpha': 127.8990637892699, 'selection': 'random'}",430451845,,False
gse,Lasso,target metric + day of week OHE + season OHE + weather,9,59210.094710840334,"{'alpha': 0.0013996468580202346, 'selection': 'cyclic'}",2208346891,,False
gse,Lasso,target metric + day of week OHE + season OHE + weather,10,58536.17144016393,"{'alpha': 73.99326745481892, 'selection': 'random'}",758820482,,False
gse,Lasso,target metric + day of week OHE + season OHE + weather,11,49242.86463090507,"{'alpha': 2233.0848211728885, 'selection': 'cyclic'}",3469814852,,False
gse,Lasso,target metric + day of week OHE + season OHE + weather,12,58627.9838641439,"{'alpha': 55.38823501883031, 'selection': 'cyclic'}",690438044,,False
gse,Lasso,target metric + day of week OHE + season OHE + weather,13,59022.97456714352,"{'alpha': 15.105864557340878, 'selection': 'random'}",1988459050,,False
gse,Lasso,target metric + day of week OHE + season OHE + weather,14,59209.46111630071,"{'alpha': 0.06493654811660111, 'selection': 'random'}",264470587,,False
gse,Lasso,target metric + day of week OHE + season OHE + weather,15,58073.26188512405,"{'alpha': 164.62080450849692, 'selection': 'random'}",2670653901,,False
